id,title,aggregation_type,subtype,cited_by_cnt,publication_name,publisher,volume,coverDate,surname,given_name,affiliation
SCOPUS_ID:85187890902,Advancing the scale of synthetic biology via cross-species transfer of cellular functions enabled by iModulon engraftment,Journal,Article,0,Nature Communications,Nature Research,15,2024-12-01,Choe,Donghui,"[{'affilname': 'The Novo Nordisk Foundation Center for Biosustainability', 'affiliation-city': 'Lyngby', 'affiliation-country': 'Denmark'}, {'affilname': 'Department of Bioengineering', 'affiliation-city': 'La Jolla', 'affiliation-country': 'United States'}]"
SCOPUS_ID:85187890740,"ERK pathway agonism for cancer therapy: evidence, insights, and a target discovery framework",Journal,Review,0,npj Precision Oncology,Nature Research,8,2024-12-01,Timofeev,Oleg,"[{'affilname': 'Max Planck Institute for Biology of Ageing', 'affiliation-city': 'Koln', 'affiliation-country': 'Germany'}, {'affilname': 'Universitair Ziekenhuis Brussel', 'affiliation-city': 'Jette', 'affiliation-country': 'Belgium'}, {'affilname': 'Universitätsklinikum Gießen und Marburg, Standort Marburg', 'affiliation-city': 'Marburg', 'affiliation-country': 'Germany'}, {'affilname': 'Hematology and Oncology', 'affiliation-city': 'Augsburg', 'affiliation-country': 'Germany'}]"
SCOPUS_ID:85187890362,Chinmedomics: a potent tool for the evaluation of traditional Chinese medicine efficacy and identification of its active components,Journal,Review,0,Chinese Medicine (United Kingdom),BioMed Central Ltd,19,2024-12-01,Wang,Mengmeng,"[{'affilname': 'State Key Laboratory of Quality Research in Chinese Medicine', 'affiliation-city': 'Taipa', 'affiliation-country': 'Macao'}, {'affilname': 'Guangdong Provincial Hospital of Traditional Chinese Medicine', 'affiliation-city': 'Guangzhou', 'affiliation-country': 'China'}, {'affilname': 'Heilongjiang University of Chinese Medicine', 'affiliation-city': 'Harbin', 'affiliation-country': 'China'}]"
SCOPUS_ID:85187890332,An efficient protocol for extracting thylakoid membranes and total leaf proteins from Posidonia oceanica and other polyphenol-rich plants,Journal,Article,0,Plant Methods,BioMed Central Ltd,20,2024-12-01,Charras,Quentin,"[{'affilname': 'Aix Marseille Université', 'affiliation-city': 'Marseille', 'affiliation-country': 'France'}, {'affilname': 'Biologie des Plantes et Innovation (BIOPI)', 'affiliation-city': 'Amiens', 'affiliation-country': 'France'}, {'affilname': 'OSU Institut Pythéas', 'affiliation-city': 'Marseille', 'affiliation-country': 'France'}, {'affilname': 'Université Grenoble Alpes', 'affiliation-city': ""Saint Martin d'Heres"", 'affiliation-country': 'France'}, {'affilname': 'The Royal Institute of Technology (KTH)', 'affiliation-city': 'Stockholm', 'affiliation-country': 'Sweden'}]"
SCOPUS_ID:85187890245,Electrothermally controlled origami fabricated by 4D printing of continuous fiber-reinforced composites,Journal,Article,0,Nature Communications,Nature Research,15,2024-12-01,Wang,Yaohui,"[{'affilname': 'Southern University of Science and Technology', 'affiliation-city': 'Shenzhen', 'affiliation-country': 'China'}, {'affilname': 'City University of Hong Kong', 'affiliation-city': 'Hong Kong', 'affiliation-country': 'Hong Kong'}]"
SCOPUS_ID:85187889175,Impedance-based in vitro eye irritation testing enables the categorization of diluted chemicals,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Weissinger,H.,"[{'affilname': 'Universitätsklinikum Würzburg', 'affiliation-city': 'Wurzburg', 'affiliation-country': 'Germany'}, {'affilname': 'Fraunhofer Institute for Silicate Research ISC', 'affiliation-city': 'Wurzburg', 'affiliation-country': 'Germany'}]"
SCOPUS_ID:85187889144,Flexible and wearable battery-free backscatter wireless communication system for colour imaging,Journal,Article,0,npj Flexible Electronics,Nature Research,8,2024-12-01,Zhan,Jun-Lin,"[{'affilname': 'Southeast University', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}, {'affilname': 'Nanjing University of Aeronautics and Astronautics', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}]"
SCOPUS_ID:85187888999,Triggered contraction of self-assembled micron-scale DNA nanotube rings,Journal,Article,0,Nature Communications,Nature Research,15,2024-12-01,Illig,Maja,"[{'affilname': 'Technische Universität Dortmund', 'affiliation-city': 'Dortmund', 'affiliation-country': 'Germany'}, {'affilname': 'Technische Universität Dresden', 'affiliation-city': 'Dresden', 'affiliation-country': 'Germany'}, {'affilname': 'Eberhard Karls Universität Tübingen', 'affiliation-city': 'Tubingen', 'affiliation-country': 'Germany'}, {'affilname': 'Universität Heidelberg', 'affiliation-city': 'Heidelberg', 'affiliation-country': 'Germany'}, {'affilname': 'Max Planck Institute for Medical Research', 'affiliation-city': 'Heidelberg', 'affiliation-country': 'Germany'}, {'affilname': 'Harvard University', 'affiliation-city': 'Cambridge', 'affiliation-country': 'United States'}, {'affilname': 'Max Planck Institute of Molecular Cell Biology and Genetics', 'affiliation-city': 'Dresden', 'affiliation-country': 'Germany'}]"
SCOPUS_ID:85187888723,Excitonic Mott insulator in a Bose-Fermi-Hubbard system of moiré WS2/WSe2 heterobilayer,Journal,Article,0,Nature Communications,Nature Research,15,2024-12-01,Gao,Beini,"[{'affilname': 'ETH Zürich', 'affiliation-city': 'Zurich', 'affiliation-country': 'Switzerland'}, {'affilname': 'University of Maryland, College Park', 'affiliation-city': 'College Park', 'affiliation-country': 'United States'}, {'affilname': 'A. James Clark School of Engineering', 'affiliation-city': 'College Park', 'affiliation-country': 'United States'}, {'affilname': 'National Institute for Materials Science', 'affiliation-city': 'Tsukuba', 'affiliation-country': 'Japan'}, {'affilname': 'Maryland Quantum Materials Center', 'affiliation-city': 'College Park', 'affiliation-country': 'United States'}]"
SCOPUS_ID:85187888507,DIEANet: an attention model for histopathological image grading of lung adenocarcinoma based on dimensional information embedding,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Wang,Zexin,"[{'affilname': 'Xinjiang University', 'affiliation-city': 'Urumqi', 'affiliation-country': 'China'}, {'affilname': 'Xinjiang Clinical Research Center for Precision Medicine of Digestive System Tumor', 'affiliation-city': 'Karamay', 'affiliation-country': 'China'}, {'affilname': 'Xinjiang Key Laboratory of Clinical Genetic Testing and Biomedical Information', 'affiliation-city': 'Karamay', 'affiliation-country': 'China'}, {'affilname': 'Xinjiang Cloud Computing Application Laboratory', 'affiliation-city': 'Karamay', 'affiliation-country': 'China'}, {'affilname': 'Karamay Central Hospital', 'affiliation-city': 'Karamay', 'affiliation-country': 'China'}]"
SCOPUS_ID:85187888335,Climate change unevenly affects the dependence of multiple climate-related hazards in China,Journal,Article,0,npj Climate and Atmospheric Science,Nature Research,7,2024-12-01,Zong,Xuezheng,"[{'affilname': 'Institute of Geographic Sciences and Natural Resources Research, Chinese Academy of Sciences', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'University of Chinese Academy of Sciences', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]"
SCOPUS_ID:85187888133,Improved emotion differentiation under reduced acoustic variability of speech in autism,Journal,Article,0,BMC Medicine,BioMed Central Ltd,22,2024-12-01,Duville,Mathilde Marie,"['affilname', 'affiliation-city', 'affiliation-country']"
SCOPUS_ID:85187888097,An emergent constraint on the thermal sensitivity of photosynthesis and greenness in the high latitude northern forests,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Liu,Junjie,"['affilname', 'affiliation-city', 'affiliation-country']"
SCOPUS_ID:85187888087,Empowering coffee farming using counterfactual recommendation based RNN driven IoT integrated soil quality command system,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Selvanarayanan,Raveena,"[{'affilname': 'Al-Kitab University', 'affiliation-city': 'Kirkuk', 'affiliation-country': 'Iraq'}, {'affilname': 'Saveetha School of Engineering', 'affiliation-city': 'Chennai', 'affiliation-country': 'India'}, {'affilname': 'Al-Nahrain University', 'affiliation-city': 'Baghdad', 'affiliation-country': 'Iraq'}, {'affilname': 'Université de Moncton', 'affiliation-city': 'Moncton', 'affiliation-country': 'Canada'}]"
SCOPUS_ID:85187888079,Advancing material property prediction: using physics-informed machine learning models for viscosity,Journal,Article,0,Journal of Cheminformatics,BioMed Central Ltd,16,2024-12-01,Chew,Alex K.,"['affilname', 'affiliation-city', 'affiliation-country']"
SCOPUS_ID:85187887712,Fake human but real influencer: the interplay of authenticity and humanlikeness in Virtual Influencer communication?,Journal,Article,0,Fashion and Textiles,Springer,11,2024-12-01,Ju,Naan,"[{'affilname': 'University of Minnesota Twin Cities', 'affiliation-city': 'Minneapolis', 'affiliation-country': 'United States'}, {'affilname': 'Dong-A University', 'affiliation-city': 'Busan', 'affiliation-country': 'South Korea'}]"
SCOPUS_ID:85187887554,New measurements reveal a large contribution of nitrogenous molecules to ambient organic aerosol,Journal,Article,0,npj Climate and Atmospheric Science,Nature Research,7,2024-12-01,Yu,Xu,"[{'affilname': 'Hong Kong University of Science and Technology', 'affiliation-city': 'Hong Kong', 'affiliation-country': 'Hong Kong'}, {'affilname': 'Ocean University of China', 'affiliation-city': 'Qingdao', 'affiliation-country': 'China'}, {'affilname': 'Southern University of Science and Technology', 'affiliation-city': 'Shenzhen', 'affiliation-country': 'China'}, {'affilname': 'State Key Laboratory of Heavy Oil Processing', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'Guangzhou Institute of Geochemistry', 'affiliation-city': 'Guangzhou', 'affiliation-country': 'China'}]"
SCOPUS_ID:85187887334,Neural embeddings of urban big data reveal spatial structures in cities,Journal,Article,0,Humanities and Social Sciences Communications,Springer Nature,11,2024-12-01,Fan,Chao,"[{'affilname': 'College of Engineering', 'affiliation-city': 'College Station', 'affiliation-country': 'United States'}, {'affilname': 'Clemson University', 'affiliation-city': 'Clemson', 'affiliation-country': 'United States'}, {'affilname': 'Texas A&amp;M University', 'affiliation-city': 'College Station', 'affiliation-country': 'United States'}]"
SCOPUS_ID:85187887315,Microscopic characteristics and sources of atmospheric dustfall in open-pit mining coal resource-based city in the arid desert area of Northwest China,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Deng,Yayuan,"[{'affilname': 'Beijing Forestry University', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'Ltd.', 'affiliation-city': 'Wuhai', 'affiliation-country': 'China'}, {'affilname': 'Water-affair Authority of Xifeng County', 'affiliation-city': 'Guiyang', 'affiliation-country': 'China'}]"
SCOPUS_ID:85187887054,Evaluation of the current technologies used for the physical security and safety of selected railway tunnel portals as a case study in the Czech Republic,Journal,Article,0,Journal of Transportation Security,Springer,17,2024-12-01,Smažinka,Dalibor,"[{'affilname': 'VSB – Technical University of Ostrava', 'affiliation-city': 'Ostrava', 'affiliation-country': 'Czech Republic'}, {'affilname': 'Jihočeská Univerzita v Českých Budějovicích', 'affiliation-city': 'Ceske Budejovice', 'affiliation-country': 'Czech Republic'}, {'affilname': 'CEVRO Institute', 'affiliation-city': 'Prague', 'affiliation-country': 'Czech Republic'}]"
SCOPUS_ID:85187886777,Exploring the role of blockchain technology in modern high-value food supply chains: global trends and future research directions,Journal,Review,1,Agricultural and Food Economics,Springer Science and Business Media Deutschland GmbH,12,2024-12-01,Chiaraluce,Giulia,"[{'affilname': 'Università Politecnica delle Marche', 'affiliation-city': 'Ancona', 'affiliation-country': 'Italy'}, {'affilname': 'Università degli Studi di Foggia', 'affiliation-city': 'Foggia', 'affiliation-country': 'Italy'}, {'affilname': 'Università degli Studi di Palermo', 'affiliation-city': 'Palermo', 'affiliation-country': 'Italy'}]"
SCOPUS_ID:85187886720,Identification of kidney stones in KUB X-ray images using VGG16 empowered with explainable artificial intelligence,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Ahmed,Fahad,"[{'affilname': 'COMSATS University Islamabad, Sahiwal Campus', 'affiliation-city': 'Sahiwal', 'affiliation-country': 'Pakistan'}, {'affilname': 'Gachon University', 'affiliation-city': 'Seongnam', 'affiliation-country': 'South Korea'}, {'affilname': 'Skyline University College', 'affiliation-city': 'Sharjah', 'affiliation-country': 'United Arab Emirates'}, {'affilname': 'Prince Sattam Bin Abdulaziz University', 'affiliation-city': 'Al Kharj', 'affiliation-country': 'Saudi Arabia'}, {'affilname': 'COMSATS Institute of Information Technology Lahore', 'affiliation-city': 'Lahore', 'affiliation-country': 'Pakistan'}, {'affilname': 'Weill Cornell Medicine-Qatar', 'affiliation-city': 'Doha', 'affiliation-country': 'Qatar'}, {'affilname': 'Bahria University', 'affiliation-city': 'Islamabad', 'affiliation-country': 'Pakistan'}, {'affilname': 'Riphah International University', 'affiliation-city': 'Islamabad', 'affiliation-country': 'Pakistan'}, {'affilname': 'National College of Business Administration and Economics', 'affiliation-city': 'Lahore', 'affiliation-country': 'Pakistan'}]"
SCOPUS_ID:85187885988,"A comprehensive MCDM assessment for economic data: success analysis of maximum normalization, CODAS, and fuzzy approaches",Journal,Article,1,Financial Innovation,Springer Science and Business Media Deutschland GmbH,10,2024-12-01,Baydaş,Mahmut,"[{'affilname': 'Necmettin Erbakan Üniversitesi', 'affiliation-city': 'Meram', 'affiliation-country': 'Turkey'}, {'affilname': 'University of Belgrade', 'affiliation-city': 'Belgrade', 'affiliation-country': 'Serbia'}, {'affilname': 'Korea University', 'affiliation-city': 'Seoul', 'affiliation-country': 'South Korea'}, {'affilname': 'Kahramanmaras Sütçü Imam Üniversitesi', 'affiliation-city': 'Kahramanmaras', 'affiliation-country': 'Turkey'}]"
SCOPUS_ID:85187885837,"Acceptance of a robotic system for nursing care: a cross-sectional survey with professional nurses, care recipients and relatives",Journal,Article,0,BMC Nursing,BioMed Central Ltd,23,2024-12-01,Madi,Murielle,"[{'affilname': 'Uniklinik RWTH Aachen', 'affiliation-city': 'Aachen', 'affiliation-country': 'Germany'}, {'affilname': 'Universitätsklinikum Halle und Medizinische Fakultät', 'affiliation-city': 'Halle', 'affiliation-country': 'Germany'}]"
SCOPUS_ID:85187885829,Screening and validation of reference genes in Dracaena cochinchinensis using quantitative real-time PCR,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Gao,Shixi,"[{'affilname': 'Institute of Medicinal Plant Development, Chinese Academy of Medical Sciences &amp; Peking Union Medical College', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'affilname': 'Chinese Academy of Medical Sciences &amp; Peking Union Medical College', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]"
SCOPUS_ID:85187885751,Unlocking stray light mysteries in the CoRot baffle with the time-of-flight method,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Clermont,L.,"[{'affilname': 'Université de Strasbourg', 'affiliation-city': 'Strasbourg', 'affiliation-country': 'France'}, {'affilname': 'Université de Liège', 'affiliation-city': 'Liege', 'affiliation-country': 'Belgium'}]"
SCOPUS_ID:85187885578,"Extended reality to assess post-stroke manual dexterity: contrasts between the classic box and block test, immersive virtual reality with controllers, with hand-tracking, and mixed-reality tests",Journal,Article,0,Journal of NeuroEngineering and Rehabilitation,BioMed Central Ltd,21,2024-12-01,Everard,Gauthier,"[{'affilname': 'Université Catholique de Louvain', 'affiliation-city': 'Louvain-la-Neuve', 'affiliation-country': 'Belgium'}, {'affilname': 'Université Laval, Centre Interdisciplinaire de Recherche en Réadaptation et Intégration Sociale', 'affiliation-city': 'Quebec', 'affiliation-country': 'Canada'}, {'affilname': 'Institut Superieur Industriel', 'affiliation-city': 'Brussels', 'affiliation-country': 'Belgium'}, {'affilname': 'Université Laval, Faculté de médecine', 'affiliation-city': 'Quebec', 'affiliation-country': 'Canada'}, {'affilname': 'Cliniques Universitaires Saint-Luc', 'affiliation-city': 'Brussels', 'affiliation-country': 'Belgium'}]"
SCOPUS_ID:85187885510,Dislocation Majorana bound states in iron-based superconductors,Journal,Article,0,Nature Communications,Nature Research,15,2024-12-01,Hu,Lun-Hui,"[{'affilname': 'The University of Tennessee, Knoxville', 'affiliation-city': 'Knoxville', 'affiliation-country': 'United States'}, {'affilname': 'Tickle College of Engineering', 'affiliation-city': 'Knoxville', 'affiliation-country': 'United States'}, {'affilname': 'Center for Correlated Matter', 'affiliation-city': 'Hangzhou', 'affiliation-country': 'China'}]"
SCOPUS_ID:85187885348,Separation of bimodal fMRI responses in mouse somatosensory areas into V1 and non-V1 contributions,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Dinh,Thi Ngoc Anh,"[{'affilname': 'Sungkyunkwan University', 'affiliation-city': 'Seoul', 'affiliation-country': 'South Korea'}, {'affilname': 'Institute for Basic Science, Daejeon', 'affiliation-city': 'Daejeon', 'affiliation-country': 'South Korea'}]"
SCOPUS_ID:85187885187,Cancer-associated fibroblast-secreted FGF7 as an ovarian cancer progression promoter,Journal,Article,0,Journal of Translational Medicine,BioMed Central Ltd,22,2024-12-01,Feng,Songwei,"[{'affilname': 'School of Medicine, Southeast University', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}, {'affilname': 'State Key Laboratory of Bioelectronics', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}]"
SCOPUS_ID:85187884827,Genetic and molecular characterization of metabolic pathway-based clusters in esophageal squamous cell carcinoma,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Wang,Ze,"[{'affilname': 'Shandong University', 'affiliation-city': 'Jinan', 'affiliation-country': 'China'}, {'affilname': 'Shandong First Medical University &amp; Shandong Academy of Medical Sciences', 'affiliation-city': 'Jinan', 'affiliation-country': 'China'}]"
SCOPUS_ID:85187884610,MetaTron: advancing biomedical annotation empowering relation annotation and collaboration,Journal,Article,0,BMC Bioinformatics,BioMed Central Ltd,25,2024-12-01,Irrera,Ornella,"['affilname', 'affiliation-city', 'affiliation-country']"
SCOPUS_ID:85187884448,The study on the appearance of deformation defects in the yacht lamination process using an AI algorithm and expert knowledge,Journal,Article,0,Scientific Reports,Nature Research,14,2024-12-01,Szalewski,Paweł,"['affilname', 'affiliation-city', 'affiliation-country']"
SCOPUS_ID:85187884230,"Phytoconstituent analysis, anti-inflammatory, antimicrobial and anticancer effects of nano encapsulated Convolvulus arvensis L. extracts",Journal,Article,0,BMC Complementary Medicine and Therapies,BioMed Central Ltd,24,2024-12-01,Osman,Ezzat E. A.,"[{'affilname': 'Biochemistry and Medicinal Chemistry Division', 'affiliation-city': 'Giza', 'affiliation-country': 'Egypt'}, {'affilname': 'Air Force Specialized Hospital', 'affiliation-city': 'Cairo', 'affiliation-country': 'Egypt'}]"
SCOPUS_ID:85187884146,Corneal biomechanics and diagnostics: a review,Journal,Review,0,International Ophthalmology,Springer Science and Business Media B.V.,44,2024-12-01,Komninou,Maria Angeliki,"[{'affilname': 'Universitätsklinikum Düsseldorf', 'affiliation-city': 'Dusseldorf', 'affiliation-country': 'Germany'}, {'affilname': 'University of Bern', 'affiliation-city': 'Bern', 'affiliation-country': 'Switzerland'}, {'affilname': 'UniversitatsSpital Zurich', 'affiliation-city': 'Zurich', 'affiliation-country': 'Switzerland'}, {'affilname': 'University Hospital Bern', 'affiliation-city': 'Bern', 'affiliation-country': 'Switzerland'}, {'affilname': 'Harvard Medical School', 'affiliation-city': 'Boston', 'affiliation-country': 'United States'}, {'affilname': 'Institut für Refraktive und Ophthalmo-Chirurgie (IROC)', 'affiliation-city': 'Zurich', 'affiliation-country': 'Switzerland'}]"
SCOPUS_ID:85187883557,Graphene-integrated mesh electronics with converged multifunctionality for tracking multimodal excitation-contraction dynamics in cardiac microtissues,Journal,Article,0,Nature Communications,Nature Research,15,2024-12-01,Gao,Hongyan,"[{'affilname': 'College of Engineering', 'affiliation-city': 'Amherst', 'affiliation-country': 'United States'}, {'affilname': 'MIT Department of Electrical Engineering and Computer Science', 'affiliation-city': 'Cambridge', 'affiliation-country': 'United States'}, {'affilname': 'University of Massachusetts Amherst', 'affiliation-city': 'Amherst', 'affiliation-country': 'United States'}]"
SCOPUS_ID:85187883537,Publisher Correction: Terahertz linear/non-linear anomalous Hall conductivity of moiré TMD hetero-nanoribbons as topological valleytronics materials,Journal,Erratum,0,Scientific Reports,Nature Research,14,2024-12-01,Shayeganfar,Farzaneh,"[{'affilname': 'MIT School of Engineering', 'affiliation-city': 'Cambridge', 'affiliation-country': 'United States'}, {'affilname': 'Dalhousie University', 'affiliation-city': 'Halifax', 'affiliation-country': 'Canada'}, {'affilname': 'Amirkabir University of Technology', 'affiliation-city': 'Tehran', 'affiliation-country': 'Iran'}]"
SCOPUS_ID:85187882954,Biology of the non-parasitic phase of the cattle tick Rhipicephalus (Boophilus) microplus in an area of Amazon influence,Journal,Article,0,Parasites and Vectors,BioMed Central Ltd,17,2024-12-01,Sales,Daniela P.,"[{'affilname': 'Universidade Federal do Maranhão', 'affiliation-city': 'Sao Luis', 'affiliation-country': 'Brazil'}, {'affilname': 'Universidade Federal de Goiás', 'affiliation-city': 'Goiania', 'affiliation-country': 'Brazil'}, {'affilname': 'Universidade de São Paulo', 'affiliation-city': 'Sao Paulo', 'affiliation-country': 'Brazil'}, {'affilname': 'Universidade Estadual do Maranhão', 'affiliation-city': 'Sao Luis', 'affiliation-country': 'Brazil'}, {'affilname': 'Federal Institute of Education', 'affiliation-city': 'Sao Luis', 'affiliation-country': 'Brazil'}]"
SCOPUS_ID:85187881902,Affine Algebraic Ricci Solitons Associated to the Yano Connections on Three-Dimensional Lorentzian Lie Groups,Journal,Article,0,Journal of Nonlinear Mathematical Physics,Springer Nature,31,2024-12-01,Azami,Shahroud,"['affilname', 'affiliation-city', 'affiliation-country']"
SCOPUS_ID:85187881430,Effectiveness of extracellular vesicles derived from hiPSCs in repairing hyperoxia-induced injury in a fetal murine lung explant model,Journal,Article,0,Stem Cell Research and Therapy,BioMed Central Ltd,15,2024-12-01,Saneh,Hala,"[{'affilname': ""Connecticut Children's Medical Center"", 'affiliation-city': 'Hartford', 'affiliation-country': 'United States'}, {'affilname': 'UConn Health', 'affiliation-city': 'Farmington', 'affiliation-country': 'United States'}]"
SCOPUS_ID:85187881247,Deformable micro-supercapacitor fabricated via laser ablation patterning of Graphene/liquid metal,Journal,Article,0,npj Flexible Electronics,Nature Research,8,2024-12-01,Kim,Keon-Woo,"[{'affilname': 'Pohang University of Science and Technology', 'affiliation-city': 'Pohang', 'affiliation-country': 'South Korea'}, {'affilname': 'Korea Institute of Industrial Technology', 'affiliation-city': 'Cheonan', 'affiliation-country': 'South Korea'}, {'affilname': 'Konkuk University', 'affiliation-city': 'Seoul', 'affiliation-country': 'South Korea'}]"
SCOPUS_ID:85187880878,Biocarbon materials,Journal,Article,2,Nature Reviews Methods Primers,Springer Nature,4,2024-12-01,Mohanty,Amar K.,"[{'affilname': 'Institute for Chemicals and Fuels from Alternative Resources', 'affiliation-city': 'Ilderton', 'affiliation-country': 'Canada'}, {'affilname': 'Bioproducts Discovery and Development Centre', 'affiliation-city': 'Guelph', 'affiliation-country': 'Canada'}, {'affilname': 'School of Engineering and Applied Science', 'affiliation-city': 'Princeton', 'affiliation-country': 'United States'}, {'affilname': 'Universidad Nacional de Colombia', 'affiliation-city': 'Bogota', 'affiliation-country': 'Colombia'}, {'affilname': 'IMT Mines Albi', 'affiliation-city': 'Albi', 'affiliation-country': 'France'}, {'affilname': 'University of Guelph', 'affiliation-city': 'Guelph', 'affiliation-country': 'Canada'}, {'affilname': 'Western University', 'affiliation-city': 'London', 'affiliation-country': 'Canada'}, {'affilname': ""Virudhunagar Hindu Nadars' Senthikumara Nadar College"", 'affiliation-city': 'Virudhunagar', 'affiliation-country': 'India'}, {'affilname': 'Luleå University of Technology', 'affiliation-city': 'Lulea', 'affiliation-country': 'Sweden'}]"
SCOPUS_ID:85187880860,Integrated preservation of water activity as key to intensified chemoenzymatic synthesis of bio-based styrene derivatives,Journal,Article,0,Communications Chemistry,Nature Research,7,2024-12-01,Petermeier,Philipp,"[{'affilname': 'Aarhus Universitet', 'affiliation-city': 'Aarhus', 'affiliation-country': 'Denmark'}, {'affilname': 'Hamburg University of Technology', 'affiliation-city': 'Hamburg', 'affiliation-country': 'Germany'}, {'affilname': 'Gottfried Wilhelm Leibniz Universität Hannover', 'affiliation-city': 'Hannover', 'affiliation-country': 'Germany'}, {'affilname': 'Diduco AB', 'affiliation-city': 'Umea', 'affiliation-country': 'Sweden'}, {'affilname': 'Sustainable Momentum', 'affiliation-city': 'Las Palmas de Gran Canaria', 'affiliation-country': 'Spain'}, {'affilname': 'SpinChem AB', 'affiliation-city': 'Umea', 'affiliation-country': 'Sweden'}]"
SCOPUS_ID:85187880856,Challenges of maritime human resource management for the transition to shipping digitalization,Journal,Article,0,Journal of Shipping and Trade,Springer,9,2024-12-01,Theotokas,Ioannis N.,"['affilname', 'affiliation-city', 'affiliation-country']"
SCOPUS_ID:85187880577,Investigating the effect of a school-based WASH intervention on soil-transmitted helminth and schistosome infections and nutritional status of school children in Ethiopia: a quasi-experimental study,Journal,Article,0,Parasites and Vectors,BioMed Central Ltd,17,2024-12-01,Tadesse,Gemechu,"[{'affilname': 'Ethiopian Public Health Institute', 'affiliation-city': 'Addis Ababa', 'affiliation-country': 'Ethiopia'}, {'affilname': 'Universiteit Gent', 'affiliation-city': 'Ghent', 'affiliation-country': 'Belgium'}, {'affilname': 'RTI International', 'affiliation-city': 'Research Triangle Park', 'affiliation-country': 'United States'}, {'affilname': 'Imperial College London', 'affiliation-city': 'London', 'affiliation-country': 'United Kingdom'}, {'affilname': 'Universiteit Ghent, Faculteit Geneeskunde en Gezondheidswetenschappen', 'affiliation-city': 'Ghent', 'affiliation-country': 'Belgium'}, {'affilname': 'Partnership for Child Development', 'affiliation-city': 'London', 'affiliation-country': 'United Kingdom'}]"
SCOPUS_ID:85187880371,A Georeferenced Dataset for Mapping and Assessing Subgrade Defects in China’s High-Speed Railways,Journal,Data Paper,0,Scientific Data,Nature Research,11,2024-12-01,Wang,Jinchen,"[{'affilname': 'Huazhong University of Science and Technology', 'affiliation-city': 'Wuhan', 'affiliation-country': 'China'}, {'affilname': 'China Three Gorges University', 'affiliation-city': 'Yichang', 'affiliation-country': 'China'}]"
SCOPUS_ID:85187880119,Apolipoprotein E E3/E4 genotype is associated with an increased risk of type 2 diabetes mellitus complicated with coronary artery disease,Journal,Article,0,BMC Cardiovascular Disorders,BioMed Central Ltd,24,2024-12-01,Chen,Wenhao,"['affilname', 'affiliation-city', 'affiliation-country']"
SCOPUS_ID:85187880087,The discovery of three-dimensional Van Hove singularity,Journal,Article,1,Nature Communications,Nature Research,15,2024-12-01,Wu,Wenbin,"[{'affilname': 'East China Normal University', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}, {'affilname': 'Fudan University', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}, {'affilname': 'Southern University of Science and Technology', 'affiliation-city': 'Shenzhen', 'affiliation-country': 'China'}, {'affilname': 'State Key Laboratory of Precision Spectroscopy', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}, {'affilname': 'Sun Yat-Sen University', 'affiliation-city': 'Guangzhou', 'affiliation-country': 'China'}, {'affilname': 'Southeast University', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}, {'affilname': 'Florida State University', 'affiliation-city': 'Tallahassee', 'affiliation-country': 'United States'}]"
